row_id,row_name,date,items
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-04-01,9788
15F,NHS LEEDS CCG,2019-04-01,6907
15M,NHS DERBY AND DERBYSHIRE CCG,2019-04-01,14031
15N,NHS DEVON CCG,2019-04-01,11988
16C,NHS TEES VALLEY CCG,2019-04-01,13543
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-04-01,8072
26A,NHS NORFOLK AND WAVENEY CCG,2019-04-01,15748
27D,NHS CHESHIRE CCG,2019-04-01,9266
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-04-01,7091
36L,NHS SOUTH WEST LONDON CCG,2019-04-01,7624
42D,NHS NORTH YORKSHIRE CCG,2019-04-01,4076
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-04-01,11397
70F,NHS WEST SUSSEX CCG,2019-04-01,6974
71E,NHS LINCOLNSHIRE CCG,2019-04-01,11326
72Q,NHS SOUTH EAST LONDON CCG,2019-04-01,12566
78H,NHS NORTHAMPTONSHIRE CCG,2019-04-01,9025
84H,NHS COUNTY DURHAM CCG,2019-04-01,13357
91Q,NHS KENT AND MEDWAY CCG,2019-04-01,17901
92A,NHS SURREY HEARTLANDS CCG,2019-04-01,4812
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-04-01,8569
93C,NHS NORTH CENTRAL LONDON CCG,2019-04-01,10217
97R,NHS EAST SUSSEX CCG,2019-04-01,7132
99A,NHS LIVERPOOL CCG,2019-04-01,8519
99C,NHS NORTH TYNESIDE CCG,2019-04-01,4464
99E,NHS BASILDON AND BRENTWOOD CCG,2019-04-01,1928
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-04-01,1168
99G,NHS SOUTHEND CCG,2019-04-01,1134
A3A8R,NHS NORTH EAST LONDON CCG,2019-04-01,9047
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-04-01,9988
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-04-01,14643
D4U1Y,NHS FRIMLEY CCG,2019-04-01,4533
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-04-01,12535
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-04-01,8946
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-04-01,4200
W2U3Z,NHS NORTH WEST LONDON CCG,2019-04-01,9177
X2C4Y,NHS KIRKLEES CCG,2019-04-01,4534
00L,NHS NORTHUMBERLAND CCG,2019-05-01,6739
00N,NHS SOUTH TYNESIDE CCG,2019-05-01,2843
00P,NHS SUNDERLAND CCG,2019-05-01,7166
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-05-01,3367
00R,NHS BLACKPOOL CCG,2019-05-01,5038
00T,NHS BOLTON CCG,2019-05-01,3530
00V,NHS BURY CCG,2019-05-01,2768
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-05-01,2074
00Y,NHS OLDHAM CCG,2019-05-01,4251
01A,NHS EAST LANCASHIRE CCG,2019-05-01,6968
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-05-01,3375
01E,NHS GREATER PRESTON CCG,2019-05-01,2141
01F,NHS HALTON CCG,2019-05-01,2458
01G,NHS SALFORD CCG,2019-05-01,6369
01H,NHS NORTH CUMBRIA CCG,2019-05-01,4786
01J,NHS KNOWSLEY CCG,2019-05-01,3344
01K,NHS MORECAMBE BAY CCG,2019-05-01,5177
01T,NHS SOUTH SEFTON CCG,2019-05-01,2684
01V,NHS SOUTHPORT AND FORMBY CCG,2019-05-01,2080
01W,NHS STOCKPORT CCG,2019-05-01,4208
01X,NHS ST HELENS CCG,2019-05-01,4057
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-05-01,4867
02A,NHS TRAFFORD CCG,2019-05-01,3134
02E,NHS WARRINGTON CCG,2019-05-01,2270
02G,NHS WEST LANCASHIRE CCG,2019-05-01,1744
02H,NHS WIGAN BOROUGH CCG,2019-05-01,4980
02M,NHS FYLDE AND WYRE CCG,2019-05-01,3653
02P,NHS BARNSLEY CCG,2019-05-01,5024
02Q,NHS BASSETLAW CCG,2019-05-01,1869
02T,NHS CALDERDALE CCG,2019-05-01,2862
02X,NHS DONCASTER CCG,2019-05-01,5299
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-05-01,3220
03F,NHS HULL CCG,2019-05-01,4417
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-05-01,2224
03K,NHS NORTH LINCOLNSHIRE CCG,2019-05-01,2290
03L,NHS ROTHERHAM CCG,2019-05-01,3481
03N,NHS SHEFFIELD CCG,2019-05-01,7724
03Q,NHS VALE OF YORK CCG,2019-05-01,3040
03R,NHS WAKEFIELD CCG,2019-05-01,4580
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-05-01,2820
04C,NHS LEICESTER CITY CCG,2019-05-01,3048
04V,NHS WEST LEICESTERSHIRE CCG,2019-05-01,3368
04Y,NHS CANNOCK CHASE CCG,2019-05-01,1856
05D,NHS EAST STAFFORDSHIRE CCG,2019-05-01,1440
05G,NHS NORTH STAFFORDSHIRE CCG,2019-05-01,3177
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-05-01,2265
05V,NHS STAFFORD AND SURROUNDS CCG,2019-05-01,1701
05W,NHS STOKE ON TRENT CCG,2019-05-01,5172
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-05-01,10562
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-05-01,5120
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-05-01,5194
06N,NHS HERTS VALLEYS CCG,2019-05-01,4402
06Q,NHS MID ESSEX CCG,2019-05-01,3321
06T,NHS NORTH EAST ESSEX CCG,2019-05-01,4005
07G,NHS THURROCK CCG,2019-05-01,1489
07H,NHS WEST ESSEX CCG,2019-05-01,1934
07K,NHS WEST SUFFOLK CCG,2019-05-01,3167
09D,NHS BRIGHTON AND HOVE CCG,2019-05-01,4655
10Q,NHS OXFORDSHIRE CCG,2019-05-01,6256
10R,NHS PORTSMOUTH CCG,2019-05-01,2131
11J,NHS DORSET CCG,2019-05-01,7144
11M,NHS GLOUCESTERSHIRE CCG,2019-05-01,6246
11N,NHS KERNOW CCG,2019-05-01,6375
11X,NHS SOMERSET CCG,2019-05-01,5536
12F,NHS WIRRAL CCG,2019-05-01,5589
13T,NHS NEWCASTLE GATESHEAD CCG,2019-05-01,10429
14L,NHS MANCHESTER CCG,2019-05-01,8121
14Y,NHS BUCKINGHAMSHIRE CCG,2019-05-01,4005
15A,NHS BERKSHIRE WEST CCG,2019-05-01,3433
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-05-01,7987
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-05-01,10336
15F,NHS LEEDS CCG,2019-05-01,7363
15M,NHS DERBY AND DERBYSHIRE CCG,2019-05-01,15345
15N,NHS DEVON CCG,2019-05-01,12829
16C,NHS TEES VALLEY CCG,2019-05-01,14464
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-05-01,8499
26A,NHS NORFOLK AND WAVENEY CCG,2019-05-01,16479
27D,NHS CHESHIRE CCG,2019-05-01,9799
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-05-01,7761
36L,NHS SOUTH WEST LONDON CCG,2019-05-01,7808
42D,NHS NORTH YORKSHIRE CCG,2019-05-01,4403
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-05-01,12107
70F,NHS WEST SUSSEX CCG,2019-05-01,7532
71E,NHS LINCOLNSHIRE CCG,2019-05-01,11905
72Q,NHS SOUTH EAST LONDON CCG,2019-05-01,13102
78H,NHS NORTHAMPTONSHIRE CCG,2019-05-01,9713
84H,NHS COUNTY DURHAM CCG,2019-05-01,13829
91Q,NHS KENT AND MEDWAY CCG,2019-05-01,19359
92A,NHS SURREY HEARTLANDS CCG,2019-05-01,5081
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-05-01,9782
93C,NHS NORTH CENTRAL LONDON CCG,2019-05-01,10422
97R,NHS EAST SUSSEX CCG,2019-05-01,7454
99A,NHS LIVERPOOL CCG,2019-05-01,8913
99C,NHS NORTH TYNESIDE CCG,2019-05-01,4542
99E,NHS BASILDON AND BRENTWOOD CCG,2019-05-01,2105
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-05-01,1307
99G,NHS SOUTHEND CCG,2019-05-01,1258
A3A8R,NHS NORTH EAST LONDON CCG,2019-05-01,9200
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-05-01,10388
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-05-01,15534
D4U1Y,NHS FRIMLEY CCG,2019-05-01,4622
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-05-01,13288
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-05-01,9922
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-05-01,4439
W2U3Z,NHS NORTH WEST LONDON CCG,2019-05-01,9699
X2C4Y,NHS KIRKLEES CCG,2019-05-01,5108
00L,NHS NORTHUMBERLAND CCG,2019-06-01,6199
00N,NHS SOUTH TYNESIDE CCG,2019-06-01,2670
00P,NHS SUNDERLAND CCG,2019-06-01,6523
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-06-01,2907
00R,NHS BLACKPOOL CCG,2019-06-01,4434
00T,NHS BOLTON CCG,2019-06-01,3200
00V,NHS BURY CCG,2019-06-01,2481
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-06-01,2063
00Y,NHS OLDHAM CCG,2019-06-01,3859
01A,NHS EAST LANCASHIRE CCG,2019-06-01,6527
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-06-01,2975
01E,NHS GREATER PRESTON CCG,2019-06-01,1997
01F,NHS HALTON CCG,2019-06-01,2484
01G,NHS SALFORD CCG,2019-06-01,5778
01H,NHS NORTH CUMBRIA CCG,2019-06-01,4422
01J,NHS KNOWSLEY CCG,2019-06-01,3055
01K,NHS MORECAMBE BAY CCG,2019-06-01,4842
01T,NHS SOUTH SEFTON CCG,2019-06-01,2646
01V,NHS SOUTHPORT AND FORMBY CCG,2019-06-01,1779
01W,NHS STOCKPORT CCG,2019-06-01,3654
01X,NHS ST HELENS CCG,2019-06-01,3594
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-06-01,4424
02A,NHS TRAFFORD CCG,2019-06-01,2758
02E,NHS WARRINGTON CCG,2019-06-01,2033
02G,NHS WEST LANCASHIRE CCG,2019-06-01,1733
02H,NHS WIGAN BOROUGH CCG,2019-06-01,4420
02M,NHS FYLDE AND WYRE CCG,2019-06-01,3466
02P,NHS BARNSLEY CCG,2019-06-01,4586
02Q,NHS BASSETLAW CCG,2019-06-01,1733
02T,NHS CALDERDALE CCG,2019-06-01,2690
02X,NHS DONCASTER CCG,2019-06-01,4895
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-06-01,3002
03F,NHS HULL CCG,2019-06-01,4188
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-06-01,2074
03K,NHS NORTH LINCOLNSHIRE CCG,2019-06-01,2099
03L,NHS ROTHERHAM CCG,2019-06-01,3131
03N,NHS SHEFFIELD CCG,2019-06-01,6915
03Q,NHS VALE OF YORK CCG,2019-06-01,2947
03R,NHS WAKEFIELD CCG,2019-06-01,4523
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-06-01,2584
04C,NHS LEICESTER CITY CCG,2019-06-01,2795
04V,NHS WEST LEICESTERSHIRE CCG,2019-06-01,3141
04Y,NHS CANNOCK CHASE CCG,2019-06-01,1679
05D,NHS EAST STAFFORDSHIRE CCG,2019-06-01,1317
05G,NHS NORTH STAFFORDSHIRE CCG,2019-06-01,2947
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-06-01,2126
05V,NHS STAFFORD AND SURROUNDS CCG,2019-06-01,1571
05W,NHS STOKE ON TRENT CCG,2019-06-01,4757
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-06-01,9698
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-06-01,4633
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-06-01,5090
06N,NHS HERTS VALLEYS CCG,2019-06-01,3896
06Q,NHS MID ESSEX CCG,2019-06-01,3075
06T,NHS NORTH EAST ESSEX CCG,2019-06-01,3714
07G,NHS THURROCK CCG,2019-06-01,1403
07H,NHS WEST ESSEX CCG,2019-06-01,1836
07K,NHS WEST SUFFOLK CCG,2019-06-01,2791
09D,NHS BRIGHTON AND HOVE CCG,2019-06-01,4247
10Q,NHS OXFORDSHIRE CCG,2019-06-01,5747
10R,NHS PORTSMOUTH CCG,2019-06-01,1920
11J,NHS DORSET CCG,2019-06-01,6879
11M,NHS GLOUCESTERSHIRE CCG,2019-06-01,5710
11N,NHS KERNOW CCG,2019-06-01,5796
11X,NHS SOMERSET CCG,2019-06-01,5133
12F,NHS WIRRAL CCG,2019-06-01,5030
13T,NHS NEWCASTLE GATESHEAD CCG,2019-06-01,9471
14L,NHS MANCHESTER CCG,2019-06-01,7393
14Y,NHS BUCKINGHAMSHIRE CCG,2019-06-01,3632
15A,NHS BERKSHIRE WEST CCG,2019-06-01,3220
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-06-01,7383
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-06-01,9557
15F,NHS LEEDS CCG,2019-06-01,6934
15M,NHS DERBY AND DERBYSHIRE CCG,2019-06-01,14156
15N,NHS DEVON CCG,2019-06-01,11871
16C,NHS TEES VALLEY CCG,2019-06-01,13468
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-06-01,7860
26A,NHS NORFOLK AND WAVENEY CCG,2019-06-01,15528
27D,NHS CHESHIRE CCG,2019-06-01,9379
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-06-01,7312
36L,NHS SOUTH WEST LONDON CCG,2019-06-01,6940
42D,NHS NORTH YORKSHIRE CCG,2019-06-01,4023
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-06-01,11324
70F,NHS WEST SUSSEX CCG,2019-06-01,7146
71E,NHS LINCOLNSHIRE CCG,2019-06-01,10940
72Q,NHS SOUTH EAST LONDON CCG,2019-06-01,12159
78H,NHS NORTHAMPTONSHIRE CCG,2019-06-01,8862
84H,NHS COUNTY DURHAM CCG,2019-06-01,12912
91Q,NHS KENT AND MEDWAY CCG,2019-06-01,18293
92A,NHS SURREY HEARTLANDS CCG,2019-06-01,4661
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-06-01,8762
93C,NHS NORTH CENTRAL LONDON CCG,2019-06-01,9099
97R,NHS EAST SUSSEX CCG,2019-06-01,7004
99A,NHS LIVERPOOL CCG,2019-06-01,8042
99C,NHS NORTH TYNESIDE CCG,2019-06-01,4315
99E,NHS BASILDON AND BRENTWOOD CCG,2019-06-01,1944
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-06-01,1196
99G,NHS SOUTHEND CCG,2019-06-01,1169
A3A8R,NHS NORTH EAST LONDON CCG,2019-06-01,8173
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-06-01,9960
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-06-01,14230
D4U1Y,NHS FRIMLEY CCG,2019-06-01,4262
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-06-01,12569
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-06-01,9089
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-06-01,4204
W2U3Z,NHS NORTH WEST LONDON CCG,2019-06-01,9140
X2C4Y,NHS KIRKLEES CCG,2019-06-01,4632
00L,NHS NORTHUMBERLAND CCG,2019-07-01,6364
00N,NHS SOUTH TYNESIDE CCG,2019-07-01,2743
00P,NHS SUNDERLAND CCG,2019-07-01,6665
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-07-01,3386
00R,NHS BLACKPOOL CCG,2019-07-01,4691
00T,NHS BOLTON CCG,2019-07-01,3531
00V,NHS BURY CCG,2019-07-01,2499
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-07-01,2013
00Y,NHS OLDHAM CCG,2019-07-01,4065
01A,NHS EAST LANCASHIRE CCG,2019-07-01,7052
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-07-01,3140
01E,NHS GREATER PRESTON CCG,2019-07-01,2049
01F,NHS HALTON CCG,2019-07-01,2494
01G,NHS SALFORD CCG,2019-07-01,5961
01H,NHS NORTH CUMBRIA CCG,2019-07-01,4907
01J,NHS KNOWSLEY CCG,2019-07-01,3181
01K,NHS MORECAMBE BAY CCG,2019-07-01,5011
01T,NHS SOUTH SEFTON CCG,2019-07-01,2795
01V,NHS SOUTHPORT AND FORMBY CCG,2019-07-01,2108
01W,NHS STOCKPORT CCG,2019-07-01,3968
01X,NHS ST HELENS CCG,2019-07-01,3806
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-07-01,4828
02A,NHS TRAFFORD CCG,2019-07-01,2983
02E,NHS WARRINGTON CCG,2019-07-01,2086
02G,NHS WEST LANCASHIRE CCG,2019-07-01,1812
02H,NHS WIGAN BOROUGH CCG,2019-07-01,4836
02M,NHS FYLDE AND WYRE CCG,2019-07-01,3372
02P,NHS BARNSLEY CCG,2019-07-01,4777
02Q,NHS BASSETLAW CCG,2019-07-01,1883
02T,NHS CALDERDALE CCG,2019-07-01,2880
02X,NHS DONCASTER CCG,2019-07-01,5191
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-07-01,3000
03F,NHS HULL CCG,2019-07-01,4086
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-07-01,2070
03K,NHS NORTH LINCOLNSHIRE CCG,2019-07-01,2193
03L,NHS ROTHERHAM CCG,2019-07-01,3154
03N,NHS SHEFFIELD CCG,2019-07-01,6734
03Q,NHS VALE OF YORK CCG,2019-07-01,3079
03R,NHS WAKEFIELD CCG,2019-07-01,4397
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-07-01,2496
04C,NHS LEICESTER CITY CCG,2019-07-01,2990
04V,NHS WEST LEICESTERSHIRE CCG,2019-07-01,3173
04Y,NHS CANNOCK CHASE CCG,2019-07-01,1666
05D,NHS EAST STAFFORDSHIRE CCG,2019-07-01,1456
05G,NHS NORTH STAFFORDSHIRE CCG,2019-07-01,3018
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-07-01,2130
05V,NHS STAFFORD AND SURROUNDS CCG,2019-07-01,1570
05W,NHS STOKE ON TRENT CCG,2019-07-01,4900
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-07-01,9964
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-07-01,4790
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-07-01,5027
06N,NHS HERTS VALLEYS CCG,2019-07-01,4206
06Q,NHS MID ESSEX CCG,2019-07-01,3291
06T,NHS NORTH EAST ESSEX CCG,2019-07-01,3987
07G,NHS THURROCK CCG,2019-07-01,1445
07H,NHS WEST ESSEX CCG,2019-07-01,1771
07K,NHS WEST SUFFOLK CCG,2019-07-01,2913
09D,NHS BRIGHTON AND HOVE CCG,2019-07-01,4463
10Q,NHS OXFORDSHIRE CCG,2019-07-01,6100
10R,NHS PORTSMOUTH CCG,2019-07-01,1994
11J,NHS DORSET CCG,2019-07-01,7020
11M,NHS GLOUCESTERSHIRE CCG,2019-07-01,5767
11N,NHS KERNOW CCG,2019-07-01,6257
11X,NHS SOMERSET CCG,2019-07-01,5169
12F,NHS WIRRAL CCG,2019-07-01,5360
13T,NHS NEWCASTLE GATESHEAD CCG,2019-07-01,9791
14L,NHS MANCHESTER CCG,2019-07-01,7924
14Y,NHS BUCKINGHAMSHIRE CCG,2019-07-01,3786
15A,NHS BERKSHIRE WEST CCG,2019-07-01,3197
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-07-01,7150
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-07-01,9812
15F,NHS LEEDS CCG,2019-07-01,7050
15M,NHS DERBY AND DERBYSHIRE CCG,2019-07-01,15036
15N,NHS DEVON CCG,2019-07-01,11982
16C,NHS TEES VALLEY CCG,2019-07-01,13595
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-07-01,8203
26A,NHS NORFOLK AND WAVENEY CCG,2019-07-01,15969
27D,NHS CHESHIRE CCG,2019-07-01,9659
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-07-01,7408
36L,NHS SOUTH WEST LONDON CCG,2019-07-01,7347
42D,NHS NORTH YORKSHIRE CCG,2019-07-01,4365
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-07-01,11900
70F,NHS WEST SUSSEX CCG,2019-07-01,7043
71E,NHS LINCOLNSHIRE CCG,2019-07-01,11398
72Q,NHS SOUTH EAST LONDON CCG,2019-07-01,12722
78H,NHS NORTHAMPTONSHIRE CCG,2019-07-01,9067
84H,NHS COUNTY DURHAM CCG,2019-07-01,13643
91Q,NHS KENT AND MEDWAY CCG,2019-07-01,19105
92A,NHS SURREY HEARTLANDS CCG,2019-07-01,4793
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-07-01,8835
93C,NHS NORTH CENTRAL LONDON CCG,2019-07-01,9690
97R,NHS EAST SUSSEX CCG,2019-07-01,7110
99A,NHS LIVERPOOL CCG,2019-07-01,8658
99C,NHS NORTH TYNESIDE CCG,2019-07-01,4258
99E,NHS BASILDON AND BRENTWOOD CCG,2019-07-01,2118
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-07-01,1318
99G,NHS SOUTHEND CCG,2019-07-01,1211
A3A8R,NHS NORTH EAST LONDON CCG,2019-07-01,8966
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-07-01,10091
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-07-01,14678
D4U1Y,NHS FRIMLEY CCG,2019-07-01,4260
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-07-01,12457
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-07-01,9319
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-07-01,4457
W2U3Z,NHS NORTH WEST LONDON CCG,2019-07-01,9517
X2C4Y,NHS KIRKLEES CCG,2019-07-01,4944
00L,NHS NORTHUMBERLAND CCG,2019-08-01,6815
00N,NHS SOUTH TYNESIDE CCG,2019-08-01,2825
00P,NHS SUNDERLAND CCG,2019-08-01,7081
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-08-01,3218
00R,NHS BLACKPOOL CCG,2019-08-01,4964
00T,NHS BOLTON CCG,2019-08-01,3623
00V,NHS BURY CCG,2019-08-01,2709
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-08-01,2319
00Y,NHS OLDHAM CCG,2019-08-01,4175
01A,NHS EAST LANCASHIRE CCG,2019-08-01,6948
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-08-01,3367
01E,NHS GREATER PRESTON CCG,2019-08-01,2187
01F,NHS HALTON CCG,2019-08-01,2637
01G,NHS SALFORD CCG,2019-08-01,6276
01H,NHS NORTH CUMBRIA CCG,2019-08-01,4665
01J,NHS KNOWSLEY CCG,2019-08-01,3285
01K,NHS MORECAMBE BAY CCG,2019-08-01,5158
01T,NHS SOUTH SEFTON CCG,2019-08-01,2755
01V,NHS SOUTHPORT AND FORMBY CCG,2019-08-01,1886
01W,NHS STOCKPORT CCG,2019-08-01,4138
01X,NHS ST HELENS CCG,2019-08-01,4038
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-08-01,4824
02A,NHS TRAFFORD CCG,2019-08-01,3010
02E,NHS WARRINGTON CCG,2019-08-01,2260
02G,NHS WEST LANCASHIRE CCG,2019-08-01,1765
02H,NHS WIGAN BOROUGH CCG,2019-08-01,4935
02M,NHS FYLDE AND WYRE CCG,2019-08-01,3930
02P,NHS BARNSLEY CCG,2019-08-01,5053
02Q,NHS BASSETLAW CCG,2019-08-01,1887
02T,NHS CALDERDALE CCG,2019-08-01,2754
02X,NHS DONCASTER CCG,2019-08-01,5269
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-08-01,3338
03F,NHS HULL CCG,2019-08-01,4820
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-08-01,2420
03K,NHS NORTH LINCOLNSHIRE CCG,2019-08-01,2299
03L,NHS ROTHERHAM CCG,2019-08-01,3663
03N,NHS SHEFFIELD CCG,2019-08-01,7880
03Q,NHS VALE OF YORK CCG,2019-08-01,3033
03R,NHS WAKEFIELD CCG,2019-08-01,4904
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-08-01,2932
04C,NHS LEICESTER CITY CCG,2019-08-01,2894
04V,NHS WEST LEICESTERSHIRE CCG,2019-08-01,3348
04Y,NHS CANNOCK CHASE CCG,2019-08-01,1853
05D,NHS EAST STAFFORDSHIRE CCG,2019-08-01,1398
05G,NHS NORTH STAFFORDSHIRE CCG,2019-08-01,3223
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-08-01,2309
05V,NHS STAFFORD AND SURROUNDS CCG,2019-08-01,1775
05W,NHS STOKE ON TRENT CCG,2019-08-01,5051
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-08-01,10921
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-08-01,5106
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-08-01,5134
06N,NHS HERTS VALLEYS CCG,2019-08-01,4252
06Q,NHS MID ESSEX CCG,2019-08-01,3316
06T,NHS NORTH EAST ESSEX CCG,2019-08-01,3927
07G,NHS THURROCK CCG,2019-08-01,1482
07H,NHS WEST ESSEX CCG,2019-08-01,1932
07K,NHS WEST SUFFOLK CCG,2019-08-01,3053
09D,NHS BRIGHTON AND HOVE CCG,2019-08-01,4704
10Q,NHS OXFORDSHIRE CCG,2019-08-01,6364
10R,NHS PORTSMOUTH CCG,2019-08-01,2138
11J,NHS DORSET CCG,2019-08-01,7186
11M,NHS GLOUCESTERSHIRE CCG,2019-08-01,6529
11N,NHS KERNOW CCG,2019-08-01,6278
11X,NHS SOMERSET CCG,2019-08-01,5749
12F,NHS WIRRAL CCG,2019-08-01,5416
13T,NHS NEWCASTLE GATESHEAD CCG,2019-08-01,10169
14L,NHS MANCHESTER CCG,2019-08-01,8405
14Y,NHS BUCKINGHAMSHIRE CCG,2019-08-01,4312
15A,NHS BERKSHIRE WEST CCG,2019-08-01,3327
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-08-01,8238
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-08-01,10993
15F,NHS LEEDS CCG,2019-08-01,7861
