row_id,row_name,date,items,quantity,quantity_per_item
W2U3Z,NHS NORTH WEST LONDON CCG,2018-11-01,11365,941998,82.88587769467664
X2C4Y,NHS KIRKLEES CCG,2018-11-01,4901,417651,85.21750663129974
00L,NHS NORTHUMBERLAND CCG,2018-12-01,6909,681029,98.57128383268201
00N,NHS SOUTH TYNESIDE CCG,2018-12-01,3041,286276,94.13877014140085
00P,NHS SUNDERLAND CCG,2018-12-01,7293,565163,77.49389825860415
00Q,NHS BLACKBURN WITH DARWEN CCG,2018-12-01,3142,337329,107.36123488224061
00R,NHS BLACKPOOL CCG,2018-12-01,4931,489665,99.30338673697018
00T,NHS BOLTON CCG,2018-12-01,3338,390386,116.95206710605153
00V,NHS BURY CCG,2018-12-01,2534,282372,111.43330702446724
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2018-12-01,2033,218745,107.5971470732907
00Y,NHS OLDHAM CCG,2018-12-01,4074,444956,109.21845851742759
01A,NHS EAST LANCASHIRE CCG,2018-12-01,6573,763157,116.10482275977483
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2018-12-01,3167,352952,111.44679507420271
01E,NHS GREATER PRESTON CCG,2018-12-01,2380,224069,94.14663865546218
01F,NHS HALTON CCG,2018-12-01,2305,271426,117.75531453362255
01G,NHS SALFORD CCG,2018-12-01,6194,555751,89.72408782692929
01H,NHS NORTH CUMBRIA CCG,2018-12-01,4830,527379,109.18819875776397
01J,NHS KNOWSLEY CCG,2018-12-01,3132,351852,112.34099616858238
01K,NHS MORECAMBE BAY CCG,2018-12-01,5106,569195,111.47571484528007
01T,NHS SOUTH SEFTON CCG,2018-12-01,2604,296125,113.71927803379417
01V,NHS SOUTHPORT AND FORMBY CCG,2018-12-01,1982,221147,111.57769929364278
01W,NHS STOCKPORT CCG,2018-12-01,4069,436637,107.3081838289506
01X,NHS ST HELENS CCG,2018-12-01,3767,398472,105.77966551632599
01Y,NHS TAMESIDE AND GLOSSOP CCG,2018-12-01,4567,517748,113.36719947449092
02A,NHS TRAFFORD CCG,2018-12-01,3082,272842,88.52757949383518
02E,NHS WARRINGTON CCG,2018-12-01,1963,242060,123.3112582781457
02G,NHS WEST LANCASHIRE CCG,2018-12-01,1833,203612,111.08128750681942
02H,NHS WIGAN BOROUGH CCG,2018-12-01,4627,546536,118.11886751674952
02M,NHS FYLDE AND WYRE CCG,2018-12-01,3770,394366,104.60636604774535
02P,NHS BARNSLEY CCG,2018-12-01,4755,456878,96.08370136698213
02Q,NHS BASSETLAW CCG,2018-12-01,1803,187143,103.79534109816971
02T,NHS CALDERDALE CCG,2018-12-01,2754,252260,91.59767610748003
02X,NHS DONCASTER CCG,2018-12-01,5215,579142,111.05311601150527
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2018-12-01,3055,355368,116.32340425531915
03F,NHS HULL CCG,2018-12-01,4512,399640,88.572695035461
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2018-12-01,2393,230286,96.23318010865023
03K,NHS NORTH LINCOLNSHIRE CCG,2018-12-01,2180,217926,99.96605504587156
03L,NHS ROTHERHAM CCG,2018-12-01,3313,389545,117.58074252942951
03N,NHS SHEFFIELD CCG,2018-12-01,7592,770994,101.55347734457324
03Q,NHS VALE OF YORK CCG,2018-12-01,2983,382283,128.15387194099898
03R,NHS WAKEFIELD CCG,2018-12-01,4611,514253,111.52743439600954
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2018-12-01,2641,308166,116.68534645967436
04C,NHS LEICESTER CITY CCG,2018-12-01,2782,298542,107.31200575125808
04V,NHS WEST LEICESTERSHIRE CCG,2018-12-01,3309,382271,115.52462979752191
04Y,NHS CANNOCK CHASE CCG,2018-12-01,1624,180707,111.27278325123153
05D,NHS EAST STAFFORDSHIRE CCG,2018-12-01,1424,167100,117.34550561797752
05G,NHS NORTH STAFFORDSHIRE CCG,2018-12-01,2918,325073,111.40267306374228
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2018-12-01,2467,257823,104.50871503850831
05V,NHS STAFFORD AND SURROUNDS CCG,2018-12-01,1570,175494,111.7796178343949
05W,NHS STOKE ON TRENT CCG,2018-12-01,5009,511968,102.20962267917749
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2018-12-01,9837,1072206,108.99725526075022
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2018-12-01,5431,546559,100.6368992819002
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2018-12-01,4881,567813,116.33128457283344
06N,NHS HERTS VALLEYS CCG,2018-12-01,4949,461425,93.23600727419681
06Q,NHS MID ESSEX CCG,2018-12-01,3244,322915,99.54223181257707
06T,NHS NORTH EAST ESSEX CCG,2018-12-01,3970,400110,100.78337531486146
07G,NHS THURROCK CCG,2018-12-01,1580,150799,95.44240506329113
07H,NHS WEST ESSEX CCG,2018-12-01,1994,201728,101.16750250752257
07K,NHS WEST SUFFOLK CCG,2018-12-01,3005,319388,106.28552412645591
09D,NHS BRIGHTON AND HOVE CCG,2018-12-01,4362,387568,88.85098578633654
10Q,NHS OXFORDSHIRE CCG,2018-12-01,6385,680915,106.64291307752545
10R,NHS PORTSMOUTH CCG,2018-12-01,2114,242715,114.81315042573321
11J,NHS DORSET CCG,2018-12-01,6798,797437,117.30464842600765
11M,NHS GLOUCESTERSHIRE CCG,2018-12-01,6400,610889,95.45140625
11N,NHS KERNOW CCG,2018-12-01,6351,751180,118.27743662415368
11X,NHS SOMERSET CCG,2018-12-01,5498,699278,127.18770461986176
12F,NHS WIRRAL CCG,2018-12-01,5056,595739,117.828125
13T,NHS NEWCASTLE GATESHEAD CCG,2018-12-01,10366,822079,79.30532510129268
14L,NHS MANCHESTER CCG,2018-12-01,7855,741667,94.41973265436027
14Y,NHS BUCKINGHAMSHIRE CCG,2018-12-01,3848,458735,119.21387733887734
15A,NHS BERKSHIRE WEST CCG,2018-12-01,3403,393261,115.56303261827799
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2018-12-01,8383,799842,95.41238220207563
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2018-12-01,10041,1182513,117.7684493576337
15F,NHS LEEDS CCG,2018-12-01,7035,717245,101.95380241648898
15M,NHS DERBY AND DERBYSHIRE CCG,2018-12-01,14119,1779310,126.02238118846944
15N,NHS DEVON CCG,2018-12-01,12499,1403179,112.26330106408513
16C,NHS TEES VALLEY CCG,2018-12-01,13971,1355718,97.03800730083745
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2018-12-01,8431,941834,111.71082908314554
26A,NHS NORFOLK AND WAVENEY CCG,2018-12-01,15988,1797232,112.41130848136102
27D,NHS CHESHIRE CCG,2018-12-01,9518,1042608,109.54065980247951
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2018-12-01,7510,766310,102.03861517976031
36L,NHS SOUTH WEST LONDON CCG,2018-12-01,8981,732509,81.56207549270682
42D,NHS NORTH YORKSHIRE CCG,2018-12-01,4243,510053,120.21046429413151
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2018-12-01,11345,1409541,124.24336712208022
70F,NHS WEST SUSSEX CCG,2018-12-01,6956,808248,116.19436457734331
71E,NHS LINCOLNSHIRE CCG,2018-12-01,11673,1107446,94.87244067506211
72Q,NHS SOUTH EAST LONDON CCG,2018-12-01,14343,1332303,92.8887262079063
78H,NHS NORTHAMPTONSHIRE CCG,2018-12-01,9365,1059151,113.09674319273893
84H,NHS COUNTY DURHAM CCG,2018-12-01,13804,1305760,94.59287163141119
91Q,NHS KENT AND MEDWAY CCG,2018-12-01,19286,2060092,106.81800269625636
92A,NHS SURREY HEARTLANDS CCG,2018-12-01,4873,577587,118.5280114918941
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2018-12-01,9481,1004286,105.92616812572514
93C,NHS NORTH CENTRAL LONDON CCG,2018-12-01,11969,1134630,94.797393265937
97R,NHS EAST SUSSEX CCG,2018-12-01,7320,811706,110.88879781420765
99A,NHS LIVERPOOL CCG,2018-12-01,8475,939553,110.86171091445428
99C,NHS NORTH TYNESIDE CCG,2018-12-01,4692,405417,86.40601023017904
99E,NHS BASILDON AND BRENTWOOD CCG,2018-12-01,2153,238662,110.85090571295866
99F,NHS CASTLE POINT AND ROCHFORD CCG,2018-12-01,1229,150998,122.86248982912937
99G,NHS SOUTHEND CCG,2018-12-01,1232,142817,115.9228896103896
A3A8R,NHS NORTH EAST LONDON CCG,2018-12-01,11640,1010960,86.85223367697594
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2018-12-01,9839,1012074,102.86350238845411
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2018-12-01,15475,1685516,108.91864297253635
D4U1Y,NHS FRIMLEY CCG,2018-12-01,4728,524566,110.94881556683588
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2018-12-01,12715,1707945,134.3252064490759
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2018-12-01,9313,1026786,110.25297970578761
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2018-12-01,4201,508038,120.93263508688408
W2U3Z,NHS NORTH WEST LONDON CCG,2018-12-01,10921,904710,82.84131489790312
X2C4Y,NHS KIRKLEES CCG,2018-12-01,4846,435139,89.79343788691705
00L,NHS NORTHUMBERLAND CCG,2019-01-01,6896,662450,96.06293503480279
00N,NHS SOUTH TYNESIDE CCG,2019-01-01,3331,303331,91.06304413089163
00P,NHS SUNDERLAND CCG,2019-01-01,7689,582998,75.82234360775134
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-01-01,3244,347219,107.03421701602959
00R,NHS BLACKPOOL CCG,2019-01-01,5173,513862,99.33539532186352
00T,NHS BOLTON CCG,2019-01-01,3601,418610,116.24826437100805
00V,NHS BURY CCG,2019-01-01,2647,292254,110.40952021156026
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-01-01,2103,225239,107.10366143604375
00Y,NHS OLDHAM CCG,2019-01-01,4218,461999,109.53034613560929
01A,NHS EAST LANCASHIRE CCG,2019-01-01,6838,782125,114.37920444574436
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-01-01,3321,373488,112.46251129177958
01E,NHS GREATER PRESTON CCG,2019-01-01,2384,223816,93.88255033557047
01F,NHS HALTON CCG,2019-01-01,2415,287797,119.17060041407868
01G,NHS SALFORD CCG,2019-01-01,6503,572941,88.10410579732431
01H,NHS NORTH CUMBRIA CCG,2019-01-01,4787,519046,108.42824315855442
01J,NHS KNOWSLEY CCG,2019-01-01,3260,367605,112.7622699386503
01K,NHS MORECAMBE BAY CCG,2019-01-01,5091,550788,108.18856806128461
01T,NHS SOUTH SEFTON CCG,2019-01-01,2674,304163,113.74831712789828
01V,NHS SOUTHPORT AND FORMBY CCG,2019-01-01,1989,213891,107.5369532428356
01W,NHS STOCKPORT CCG,2019-01-01,4124,451531,109.48860329776916
01X,NHS ST HELENS CCG,2019-01-01,3768,401352,106.51592356687898
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-01-01,4605,511371,111.04690553745928
02A,NHS TRAFFORD CCG,2019-01-01,3212,279488,87.01369863013699
02E,NHS WARRINGTON CCG,2019-01-01,2018,248956,123.36769078295342
02G,NHS WEST LANCASHIRE CCG,2019-01-01,1858,214936,115.68137782561894
02H,NHS WIGAN BOROUGH CCG,2019-01-01,4786,562756,117.58378604262433
02M,NHS FYLDE AND WYRE CCG,2019-01-01,3728,385778,103.48122317596567
02P,NHS BARNSLEY CCG,2019-01-01,4899,473930,96.74015105123495
02Q,NHS BASSETLAW CCG,2019-01-01,1821,191505,105.16474464579902
02T,NHS CALDERDALE CCG,2019-01-01,3084,275756,89.41504539559014
02X,NHS DONCASTER CCG,2019-01-01,5268,579486,110.00113895216401
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-01-01,3060,347566,113.58366013071895
03F,NHS HULL CCG,2019-01-01,4650,416448,89.55870967741936
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-01-01,2525,239730,94.94257425742575
03K,NHS NORTH LINCOLNSHIRE CCG,2019-01-01,2149,214603,99.86179618427175
03L,NHS ROTHERHAM CCG,2019-01-01,3405,395335,116.1042584434655
03N,NHS SHEFFIELD CCG,2019-01-01,7793,786242,100.89079943539073
03Q,NHS VALE OF YORK CCG,2019-01-01,3012,386336,128.265604249668
03R,NHS WAKEFIELD CCG,2019-01-01,4799,528166,110.05751198166284
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-01-01,2716,308960,113.75552282768777
04C,NHS LEICESTER CITY CCG,2019-01-01,3061,325690,106.39986932375041
04V,NHS WEST LEICESTERSHIRE CCG,2019-01-01,3430,394269,114.9472303206997
04Y,NHS CANNOCK CHASE CCG,2019-01-01,1740,193888,111.42988505747127
05D,NHS EAST STAFFORDSHIRE CCG,2019-01-01,1426,162850,114.20056100981768
05G,NHS NORTH STAFFORDSHIRE CCG,2019-01-01,3019,334943,110.94501490559789
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-01-01,2471,247310,100.08498583569406
05V,NHS STAFFORD AND SURROUNDS CCG,2019-01-01,1665,188907,113.45765765765766
05W,NHS STOKE ON TRENT CCG,2019-01-01,5146,530866,103.16090167120093
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-01-01,10346,1105907,106.89222888072685
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-01-01,5416,540657,99.82588626292467
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-01-01,5004,569070,113.72302158273381
06N,NHS HERTS VALLEYS CCG,2019-01-01,5192,478751,92.20936055469954
06Q,NHS MID ESSEX CCG,2019-01-01,3132,312434,99.75542784163474
06T,NHS NORTH EAST ESSEX CCG,2019-01-01,4133,414913,100.3902734091459
07G,NHS THURROCK CCG,2019-01-01,1597,148719,93.12398246712586
07H,NHS WEST ESSEX CCG,2019-01-01,1930,195748,101.42383419689119
07K,NHS WEST SUFFOLK CCG,2019-01-01,3032,326947,107.8321240105541
09D,NHS BRIGHTON AND HOVE CCG,2019-01-01,4665,390592,83.72818863879957
10Q,NHS OXFORDSHIRE CCG,2019-01-01,6546,702934,107.3837457989612
10R,NHS PORTSMOUTH CCG,2019-01-01,2110,238471,113.01943127962085
11J,NHS DORSET CCG,2019-01-01,7065,823392,116.5452229299363
11M,NHS GLOUCESTERSHIRE CCG,2019-01-01,6629,627007,94.58545783677779
11N,NHS KERNOW CCG,2019-01-01,6390,763580,119.49608763693271
11X,NHS SOMERSET CCG,2019-01-01,5518,697754,126.4505255527365
12F,NHS WIRRAL CCG,2019-01-01,5439,630768,115.97131825703254
13T,NHS NEWCASTLE GATESHEAD CCG,2019-01-01,10838,864893,79.80190071968998
14L,NHS MANCHESTER CCG,2019-01-01,8182,768599,93.9377902713273
14Y,NHS BUCKINGHAMSHIRE CCG,2019-01-01,3973,478686,120.48477221243392
15A,NHS BERKSHIRE WEST CCG,2019-01-01,3410,397423,116.54633431085044
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-01-01,8542,809116,94.7220791383751
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-01-01,10500,1219925,116.18333333333334
15F,NHS LEEDS CCG,2019-01-01,7291,731998,100.39747634069401
15M,NHS DERBY AND DERBYSHIRE CCG,2019-01-01,14300,1790367,125.2004895104895
15N,NHS DEVON CCG,2019-01-01,12812,1413364,110.31564158601311
16C,NHS TEES VALLEY CCG,2019-01-01,14159,1373841,97.02952185888834
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-01-01,8580,971246,113.1988344988345
26A,NHS NORFOLK AND WAVENEY CCG,2019-01-01,16195,1827739,112.85822784810127
27D,NHS CHESHIRE CCG,2019-01-01,9715,1062164,109.33237261966032
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-01-01,7479,776373,103.80705976734858
36L,NHS SOUTH WEST LONDON CCG,2019-01-01,9306,761277,81.80496453900709
42D,NHS NORTH YORKSHIRE CCG,2019-01-01,4302,506322,117.69456066945607
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-01-01,11886,1469765,123.65514050143025
70F,NHS WEST SUSSEX CCG,2019-01-01,7133,809201,113.44469367727464
71E,NHS LINCOLNSHIRE CCG,2019-01-01,11993,1129862,94.21012257150004
72Q,NHS SOUTH EAST LONDON CCG,2019-01-01,15119,1441819,95.36470666049343
78H,NHS NORTHAMPTONSHIRE CCG,2019-01-01,9580,1073753,112.08277661795407
84H,NHS COUNTY DURHAM CCG,2019-01-01,13897,1289611,92.79779808591782
91Q,NHS KENT AND MEDWAY CCG,2019-01-01,19167,2064316,107.70157040747118
92A,NHS SURREY HEARTLANDS CCG,2019-01-01,5072,599564,118.21056782334385
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-01-01,9738,1020709,104.81710823577737
93C,NHS NORTH CENTRAL LONDON CCG,2019-01-01,12666,1205762,95.1967471972209
97R,NHS EAST SUSSEX CCG,2019-01-01,7704,858960,111.49532710280374
99A,NHS LIVERPOOL CCG,2019-01-01,8721,961347,110.23357413140695
99C,NHS NORTH TYNESIDE CCG,2019-01-01,4614,386909,83.85543996532293
99E,NHS BASILDON AND BRENTWOOD CCG,2019-01-01,2047,229452,112.09184171958964
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-01-01,1218,158865,130.43103448275863
99G,NHS SOUTHEND CCG,2019-01-01,1248,143169,114.71875
A3A8R,NHS NORTH EAST LONDON CCG,2019-01-01,12114,1050965,86.7562324583127
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-01-01,10344,1049554,101.46500386697602
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-01-01,16411,1785169,108.77880689781244
D4U1Y,NHS FRIMLEY CCG,2019-01-01,4654,509884,109.55822948001719
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-01-01,12786,1704422,133.30376974816204
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-01-01,9618,1073268,111.58951965065502
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-01-01,4294,507047,118.08267349790405
W2U3Z,NHS NORTH WEST LONDON CCG,2019-01-01,11681,977906,83.71766115914734
X2C4Y,NHS KIRKLEES CCG,2019-01-01,5146,448179,87.09269335406141
00L,NHS NORTHUMBERLAND CCG,2019-02-01,6189,600536,97.03280012926159
00N,NHS SOUTH TYNESIDE CCG,2019-02-01,2565,238434,92.95672514619883
00P,NHS SUNDERLAND CCG,2019-02-01,6225,460405,73.96064257028112
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-02-01,2621,280888,107.16825639069057
00R,NHS BLACKPOOL CCG,2019-02-01,4083,402649,98.61596865050208
00T,NHS BOLTON CCG,2019-02-01,2995,344466,115.01368948247078
00V,NHS BURY CCG,2019-02-01,2376,262053,110.29166666666667
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-02-01,1717,188690,109.89516598718696
00Y,NHS OLDHAM CCG,2019-02-01,3286,357143,108.68624467437614
01A,NHS EAST LANCASHIRE CCG,2019-02-01,5595,629770,112.55942806076854
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-02-01,2786,315817,113.35857860732233
01E,NHS GREATER PRESTON CCG,2019-02-01,1942,181515,93.46807415036045
01F,NHS HALTON CCG,2019-02-01,2031,229797,113.14475627769572
01G,NHS SALFORD CCG,2019-02-01,5825,500356,85.89802575107296
01H,NHS NORTH CUMBRIA CCG,2019-02-01,4237,455764,107.56761859806467
01J,NHS KNOWSLEY CCG,2019-02-01,2603,292465,112.35689588935843
01K,NHS MORECAMBE BAY CCG,2019-02-01,4443,477562,107.48638307449922
01T,NHS SOUTH SEFTON CCG,2019-02-01,2088,234901,112.50047892720306
01V,NHS SOUTHPORT AND FORMBY CCG,2019-02-01,1668,184308,110.49640287769785
01W,NHS STOCKPORT CCG,2019-02-01,3432,368062,107.24417249417249
01X,NHS ST HELENS CCG,2019-02-01,3054,321910,105.4060248853962
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-02-01,3819,412740,108.07541241162608
02A,NHS TRAFFORD CCG,2019-02-01,2712,233646,86.15265486725664
02E,NHS WARRINGTON CCG,2019-02-01,1873,227847,121.64815803523759
02G,NHS WEST LANCASHIRE CCG,2019-02-01,1532,176828,115.42297650130548
02H,NHS WIGAN BOROUGH CCG,2019-02-01,4136,489039,118.23960348162475
02M,NHS FYLDE AND WYRE CCG,2019-02-01,3085,320773,103.97828200972447
02P,NHS BARNSLEY CCG,2019-02-01,4239,407427,96.11394196744516
02Q,NHS BASSETLAW CCG,2019-02-01,1655,172240,104.07250755287009
02T,NHS CALDERDALE CCG,2019-02-01,2688,243685,90.65662202380952
02X,NHS DONCASTER CCG,2019-02-01,4636,521536,112.4969801553063
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-02-01,2810,316029,112.46583629893239
03F,NHS HULL CCG,2019-02-01,4071,361657,88.83738639154998
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-02-01,2201,211905,96.27669241253976
03K,NHS NORTH LINCOLNSHIRE CCG,2019-02-01,1954,194901,99.7446264073695
03L,NHS ROTHERHAM CCG,2019-02-01,3089,356920,115.54548397539656
03N,NHS SHEFFIELD CCG,2019-02-01,7000,699159,99.87985714285715
03Q,NHS VALE OF YORK CCG,2019-02-01,2627,334550,127.35059002664636
03R,NHS WAKEFIELD CCG,2019-02-01,4111,467307,113.67234249574312
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-02-01,2370,266457,112.42911392405064
04C,NHS LEICESTER CITY CCG,2019-02-01,2717,283245,104.24917188075082
04V,NHS WEST LEICESTERSHIRE CCG,2019-02-01,3063,352098,114.95200783545543
04Y,NHS CANNOCK CHASE CCG,2019-02-01,1402,154765,110.38873038516405
05D,NHS EAST STAFFORDSHIRE CCG,2019-02-01,1265,142131,112.35652173913043
05G,NHS NORTH STAFFORDSHIRE CCG,2019-02-01,2521,277429,110.0472034906783
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-02-01,2079,207026,99.57960557960558
05V,NHS STAFFORD AND SURROUNDS CCG,2019-02-01,1419,155881,109.85271317829458
05W,NHS STOKE ON TRENT CCG,2019-02-01,4266,434910,101.9479606188467
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-02-01,9542,1022851,107.19461328861874
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-02-01,4801,482283,100.45469693813789
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-02-01,4587,529067,115.34052757793765
06N,NHS HERTS VALLEYS CCG,2019-02-01,4355,400437,91.94879448909299
06Q,NHS MID ESSEX CCG,2019-02-01,2884,289622,100.42371705963939
06T,NHS NORTH EAST ESSEX CCG,2019-02-01,3631,363783,100.1881024511154
07G,NHS THURROCK CCG,2019-02-01,1407,134184,95.36886993603412
07H,NHS WEST ESSEX CCG,2019-02-01,1716,179348,104.51515151515152
07K,NHS WEST SUFFOLK CCG,2019-02-01,2811,293813,104.5225898256848
09D,NHS BRIGHTON AND HOVE CCG,2019-02-01,3981,337599,84.80256217030897
10Q,NHS OXFORDSHIRE CCG,2019-02-01,5695,622212,109.2558384547849
10R,NHS PORTSMOUTH CCG,2019-02-01,1967,226704,115.2536858159634
11J,NHS DORSET CCG,2019-02-01,6248,718326,114.96895006402049
11M,NHS GLOUCESTERSHIRE CCG,2019-02-01,5698,546054,95.83257283257284
11N,NHS KERNOW CCG,2019-02-01,5712,677075,118.53553921568627
11X,NHS SOMERSET CCG,2019-02-01,4829,607673,125.83826879271071
12F,NHS WIRRAL CCG,2019-02-01,4293,491714,114.5385511297461
13T,NHS NEWCASTLE GATESHEAD CCG,2019-02-01,8849,685692,77.48807774889818
14L,NHS MANCHESTER CCG,2019-02-01,6741,635488,94.27206645898235
14Y,NHS BUCKINGHAMSHIRE CCG,2019-02-01,3431,406257,118.4077528417371
15A,NHS BERKSHIRE WEST CCG,2019-02-01,3019,346601,114.80655846306725
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-02-01,7097,675844,95.22953360574891
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-02-01,8687,1004693,115.65477149764016
15F,NHS LEEDS CCG,2019-02-01,6479,658910,101.69933631733292
15M,NHS DERBY AND DERBYSHIRE CCG,2019-02-01,12899,1606075,124.51159004573998
15N,NHS DEVON CCG,2019-02-01,11508,1262865,109.73800834202294
16C,NHS TEES VALLEY CCG,2019-02-01,12728,1212331,95.24913576367065
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-02-01,7330,815437,111.24652114597545
26A,NHS NORFOLK AND WAVENEY CCG,2019-02-01,14626,1629643,111.4209626692192
27D,NHS CHESHIRE CCG,2019-02-01,8365,904459,108.12420800956366
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-02-01,7139,717254,100.46981369939768
36L,NHS SOUTH WEST LONDON CCG,2019-02-01,7657,621958,81.2273736450307
42D,NHS NORTH YORKSHIRE CCG,2019-02-01,3986,468842,117.62217762167586
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-02-01,10646,1310977,123.14268269772684
70F,NHS WEST SUSSEX CCG,2019-02-01,6208,720924,116.12822164948453
71E,NHS LINCOLNSHIRE CCG,2019-02-01,10794,1017703,94.28413933666852
72Q,NHS SOUTH EAST LONDON CCG,2019-02-01,12333,1184371,96.03267655882591
78H,NHS NORTHAMPTONSHIRE CCG,2019-02-01,8550,957539,111.99286549707602
84H,NHS COUNTY DURHAM CCG,2019-02-01,12620,1171898,92.86038034865294
91Q,NHS KENT AND MEDWAY CCG,2019-02-01,17200,1847017,107.38470930232558
92A,NHS SURREY HEARTLANDS CCG,2019-02-01,4234,485837,114.74657534246575
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-02-01,8816,920530,104.41583484573503
93C,NHS NORTH CENTRAL LONDON CCG,2019-02-01,9780,940866,96.20306748466258
97R,NHS EAST SUSSEX CCG,2019-02-01,6285,689044,109.63309466984884
99A,NHS LIVERPOOL CCG,2019-02-01,7013,768572,109.59247112505348
99C,NHS NORTH TYNESIDE CCG,2019-02-01,3980,332101,83.44246231155779
99E,NHS BASILDON AND BRENTWOOD CCG,2019-02-01,1909,211878,110.98899947616553
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-02-01,1138,146566,128.792618629174
99G,NHS SOUTHEND CCG,2019-02-01,1186,138545,116.81703204047217
A3A8R,NHS NORTH EAST LONDON CCG,2019-02-01,9573,844044,88.16922594797869
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-02-01,8842,893442,101.04523863379326
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-02-01,13642,1483856,108.77114792552412
D4U1Y,NHS FRIMLEY CCG,2019-02-01,4031,445616,110.54725874472835
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-02-01,11253,1482110,131.70798898071627
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-02-01,8656,941611,108.7813077634011
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-02-01,3742,449603,120.15045430251203
