row_id,row_name,date,items,quantity,quantity_per_item
11X,NHS SOMERSET CCG,2018-12-01,5347,310475,58.065270244997194
12F,NHS WIRRAL CCG,2018-12-01,3835,205399,53.55906127770535
13T,NHS NEWCASTLE GATESHEAD CCG,2018-12-01,10107,355707,35.19412288512912
14L,NHS MANCHESTER CCG,2018-12-01,9277,412816,44.498868168588984
14Y,NHS BUCKINGHAMSHIRE CCG,2018-12-01,1237,81586,65.95472918350849
15A,NHS BERKSHIRE WEST CCG,2018-12-01,4219,257820,61.109267598957096
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2018-12-01,11187,477816,42.71171895950657
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2018-12-01,11696,718056,61.39329685362517
15F,NHS LEEDS CCG,2018-12-01,8447,420089,49.732331005090565
15M,NHS DERBY AND DERBYSHIRE CCG,2018-12-01,7877,457290,58.05382759933985
15N,NHS DEVON CCG,2018-12-01,16592,799138,48.16405496624879
16C,NHS TEES VALLEY CCG,2018-12-01,13144,583038,44.35772976262934
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2018-12-01,6715,349036,51.97855547282204
26A,NHS NORFOLK AND WAVENEY CCG,2018-12-01,17275,761298,44.069348769898696
27D,NHS CHESHIRE CCG,2018-12-01,8134,428845,52.72252274403738
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2018-12-01,5260,248048,47.1574144486692
36L,NHS SOUTH WEST LONDON CCG,2018-12-01,12175,530284,43.555154004106775
42D,NHS NORTH YORKSHIRE CCG,2018-12-01,4539,247327,54.489314827054415
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2018-12-01,9205,518338,56.31048343291689
70F,NHS WEST SUSSEX CCG,2018-12-01,7929,481904,60.77739941985118
71E,NHS LINCOLNSHIRE CCG,2018-12-01,15376,742886,48.314646201873046
72Q,NHS SOUTH EAST LONDON CCG,2018-12-01,12577,674189,53.604913731414484
78H,NHS NORTHAMPTONSHIRE CCG,2018-12-01,6228,305005,48.97318561335902
84H,NHS COUNTY DURHAM CCG,2018-12-01,10932,400185,36.60675082327113
91Q,NHS KENT AND MEDWAY CCG,2018-12-01,21798,1170929,53.71726763923296
92A,NHS SURREY HEARTLANDS CCG,2018-12-01,8425,501911,59.5740059347181
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2018-12-01,9485,454229,47.889193463363206
93C,NHS NORTH CENTRAL LONDON CCG,2018-12-01,6736,403223,59.860896674584325
97R,NHS EAST SUSSEX CCG,2018-12-01,5240,276482,52.76374045801527
99A,NHS LIVERPOOL CCG,2018-12-01,9737,435311,44.70689123960152
99C,NHS NORTH TYNESIDE CCG,2018-12-01,3620,134519,37.15994475138122
99E,NHS BASILDON AND BRENTWOOD CCG,2018-12-01,2846,182342,64.0695713281799
99F,NHS CASTLE POINT AND ROCHFORD CCG,2018-12-01,2005,121826,60.76109725685786
99G,NHS SOUTHEND CCG,2018-12-01,2519,134637,53.44859071059945
A3A8R,NHS NORTH EAST LONDON CCG,2018-12-01,18075,862720,47.730013831258645
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2018-12-01,7093,378310,53.335683067813335
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2018-12-01,14313,844706,59.01669810661636
D4U1Y,NHS FRIMLEY CCG,2018-12-01,5073,281765,55.54208555095604
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2018-12-01,15628,902626,57.75697466086511
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2018-12-01,5625,331380,58.912
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2018-12-01,5091,311713,61.22824592417992
W2U3Z,NHS NORTH WEST LONDON CCG,2018-12-01,19259,872457,45.301261747754296
X2C4Y,NHS KIRKLEES CCG,2018-12-01,6246,264805,42.39593339737432
00L,NHS NORTHUMBERLAND CCG,2019-01-01,4456,188475,42.29690305206463
00N,NHS SOUTH TYNESIDE CCG,2019-01-01,2678,107463,40.12808065720687
00P,NHS SUNDERLAND CCG,2019-01-01,6348,223399,35.19202898550725
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-01-01,2042,100094,49.01762977473066
00R,NHS BLACKPOOL CCG,2019-01-01,1979,88919,44.93127842344619
00T,NHS BOLTON CCG,2019-01-01,4682,232280,49.61127723195216
00V,NHS BURY CCG,2019-01-01,2446,131208,53.64186426819297
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-01-01,2088,116336,55.71647509578544
00Y,NHS OLDHAM CCG,2019-01-01,3771,206852,54.85335454786529
01A,NHS EAST LANCASHIRE CCG,2019-01-01,4176,231935,55.53999042145594
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-01-01,3269,184115,56.32150504741511
01E,NHS GREATER PRESTON CCG,2019-01-01,2865,138330,48.282722513089006
01F,NHS HALTON CCG,2019-01-01,2382,127203,53.40176322418136
01G,NHS SALFORD CCG,2019-01-01,4092,167865,41.02272727272727
01H,NHS NORTH CUMBRIA CCG,2019-01-01,3564,164178,46.06565656565657
01J,NHS KNOWSLEY CCG,2019-01-01,3317,174750,52.68314742236961
01K,NHS MORECAMBE BAY CCG,2019-01-01,3727,188253,50.510598336463644
01T,NHS SOUTH SEFTON CCG,2019-01-01,2807,143661,51.17955112219451
01V,NHS SOUTHPORT AND FORMBY CCG,2019-01-01,1929,101506,52.62104717470192
01W,NHS STOCKPORT CCG,2019-01-01,3762,191292,50.84848484848485
01X,NHS ST HELENS CCG,2019-01-01,4132,200478,48.51839303000968
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-01-01,2792,152366,54.57234957020057
02A,NHS TRAFFORD CCG,2019-01-01,4282,168605,39.37529191966371
02E,NHS WARRINGTON CCG,2019-01-01,2884,154585,53.600901525658806
02G,NHS WEST LANCASHIRE CCG,2019-01-01,1564,90590,57.92199488491048
02H,NHS WIGAN BOROUGH CCG,2019-01-01,4796,281247,58.64199332777314
02M,NHS FYLDE AND WYRE CCG,2019-01-01,2426,123070,50.72959604286892
02P,NHS BARNSLEY CCG,2019-01-01,4772,209402,43.88139145012573
02Q,NHS BASSETLAW CCG,2019-01-01,1865,97822,52.4514745308311
02T,NHS CALDERDALE CCG,2019-01-01,2970,149413,50.30740740740741
02X,NHS DONCASTER CCG,2019-01-01,3864,210809,54.55719461697723
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-01-01,2900,162033,55.87344827586207
03F,NHS HULL CCG,2019-01-01,3422,149616,43.721800116890705
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-01-01,1868,90472,48.43254817987152
03K,NHS NORTH LINCOLNSHIRE CCG,2019-01-01,2465,133314,54.08275862068965
03L,NHS ROTHERHAM CCG,2019-01-01,2899,172573,59.5284580889962
03N,NHS SHEFFIELD CCG,2019-01-01,7437,318850,42.873470485410785
03Q,NHS VALE OF YORK CCG,2019-01-01,3552,188627,53.1044481981982
03R,NHS WAKEFIELD CCG,2019-01-01,5237,264586,50.52243650945198
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-01-01,3236,166677,51.50710754017305
04C,NHS LEICESTER CITY CCG,2019-01-01,3365,181867,54.04665676077266
04V,NHS WEST LEICESTERSHIRE CCG,2019-01-01,3828,209926,54.83960292580982
04Y,NHS CANNOCK CHASE CCG,2019-01-01,1797,109088,60.705620478575405
05D,NHS EAST STAFFORDSHIRE CCG,2019-01-01,1234,72844,59.030794165316046
05G,NHS NORTH STAFFORDSHIRE CCG,2019-01-01,2092,118565,56.67543021032505
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-01-01,3289,175760,53.43873517786561
05V,NHS STAFFORD AND SURROUNDS CCG,2019-01-01,1598,93743,58.66270337922403
05W,NHS STOKE ON TRENT CCG,2019-01-01,3306,183067,55.37416817906836
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-01-01,8304,413303,49.77155587668594
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-01-01,4414,209866,47.545536927956505
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-01-01,4646,237704,51.16315109771847
06N,NHS HERTS VALLEYS CCG,2019-01-01,3675,210501,57.27918367346939
06Q,NHS MID ESSEX CCG,2019-01-01,5339,268835,50.353062371230564
06T,NHS NORTH EAST ESSEX CCG,2019-01-01,6671,324106,48.58432019187528
07G,NHS THURROCK CCG,2019-01-01,1542,83263,53.996757457846954
07H,NHS WEST ESSEX CCG,2019-01-01,2574,131241,50.98717948717949
07K,NHS WEST SUFFOLK CCG,2019-01-01,3098,160463,51.79567462879277
09D,NHS BRIGHTON AND HOVE CCG,2019-01-01,3686,137649,37.34373304395008
10Q,NHS OXFORDSHIRE CCG,2019-01-01,4742,271565,57.268030366933786
10R,NHS PORTSMOUTH CCG,2019-01-01,2184,111708,51.14835164835165
11J,NHS DORSET CCG,2019-01-01,5575,362001,64.93291479820628
11M,NHS GLOUCESTERSHIRE CCG,2019-01-01,7670,329542,42.965058670143414
11N,NHS KERNOW CCG,2019-01-01,8105,391385,48.28932757557064
11X,NHS SOMERSET CCG,2019-01-01,5452,311780,57.18635363169479
12F,NHS WIRRAL CCG,2019-01-01,3997,216081,54.060795596697524
13T,NHS NEWCASTLE GATESHEAD CCG,2019-01-01,10665,382860,35.89873417721519
14L,NHS MANCHESTER CCG,2019-01-01,9908,446778,45.09265240209931
14Y,NHS BUCKINGHAMSHIRE CCG,2019-01-01,1315,86867,66.05855513307985
15A,NHS BERKSHIRE WEST CCG,2019-01-01,4244,263339,62.04971724787936
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-01-01,11539,471525,40.863593032325156
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-01-01,12232,741898,60.65222367560497
15F,NHS LEEDS CCG,2019-01-01,8646,435733,50.3970622253065
15M,NHS DERBY AND DERBYSHIRE CCG,2019-01-01,8174,480924,58.83582089552239
15N,NHS DEVON CCG,2019-01-01,16982,815977,48.04952302437876
16C,NHS TEES VALLEY CCG,2019-01-01,13512,595005,44.03530195381883
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-01-01,6941,350927,50.55856504826394
26A,NHS NORFOLK AND WAVENEY CCG,2019-01-01,17245,763012,44.245404465062336
27D,NHS CHESHIRE CCG,2019-01-01,8349,438299,52.4971852916517
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-01-01,5218,245397,47.02893829053277
36L,NHS SOUTH WEST LONDON CCG,2019-01-01,12976,568186,43.78745376078915
42D,NHS NORTH YORKSHIRE CCG,2019-01-01,4813,262730,54.5875753168502
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-01-01,9383,527663,56.23606522434189
70F,NHS WEST SUSSEX CCG,2019-01-01,8132,474949,58.40494343334973
71E,NHS LINCOLNSHIRE CCG,2019-01-01,15982,773704,48.4109623326242
72Q,NHS SOUTH EAST LONDON CCG,2019-01-01,13378,717647,53.64381820899985
78H,NHS NORTHAMPTONSHIRE CCG,2019-01-01,6559,325859,49.681201402652846
84H,NHS COUNTY DURHAM CCG,2019-01-01,11291,411538,36.448321672128245
91Q,NHS KENT AND MEDWAY CCG,2019-01-01,21781,1183263,54.32546715026858
92A,NHS SURREY HEARTLANDS CCG,2019-01-01,8454,495644,58.62834161343743
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-01-01,9709,463727,47.76259141003193
93C,NHS NORTH CENTRAL LONDON CCG,2019-01-01,7254,427106,58.878687620623104
97R,NHS EAST SUSSEX CCG,2019-01-01,5451,287479,52.73876352962759
99A,NHS LIVERPOOL CCG,2019-01-01,10142,454995,44.8624531650562
99C,NHS NORTH TYNESIDE CCG,2019-01-01,3695,141556,38.310148849797024
99E,NHS BASILDON AND BRENTWOOD CCG,2019-01-01,3052,188331,61.70740498034076
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-01-01,2070,122577,59.21594202898551
99G,NHS SOUTHEND CCG,2019-01-01,2485,133836,53.85754527162978
A3A8R,NHS NORTH EAST LONDON CCG,2019-01-01,19058,917531,48.14413894427537
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-01-01,7383,393695,53.324529324122985
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-01-01,15487,910528,58.793052237360364
D4U1Y,NHS FRIMLEY CCG,2019-01-01,5180,285130,55.044401544401545
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-01-01,15775,909710,57.66782884310618
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-01-01,5832,348426,59.74382716049383
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-01-01,4956,305550,61.652542372881356
W2U3Z,NHS NORTH WEST LONDON CCG,2019-01-01,20384,934971,45.867886577708006
X2C4Y,NHS KIRKLEES CCG,2019-01-01,6442,277794,43.12232226016765
00L,NHS NORTHUMBERLAND CCG,2019-02-01,3995,163913,41.02953692115144
00N,NHS SOUTH TYNESIDE CCG,2019-02-01,2110,86978,41.2218009478673
00P,NHS SUNDERLAND CCG,2019-02-01,5240,181961,34.725381679389315
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-02-01,1699,82128,48.33902295467922
00R,NHS BLACKPOOL CCG,2019-02-01,1616,72160,44.65346534653465
00T,NHS BOLTON CCG,2019-02-01,4069,198063,48.67608749078398
00V,NHS BURY CCG,2019-02-01,2224,119348,53.6636690647482
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-02-01,1649,93717,56.83262583383869
00Y,NHS OLDHAM CCG,2019-02-01,3068,168910,55.055410691003914
01A,NHS EAST LANCASHIRE CCG,2019-02-01,3532,193114,54.67553793884485
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-02-01,2886,162513,56.310810810810814
01E,NHS GREATER PRESTON CCG,2019-02-01,2343,110973,47.36363636363637
01F,NHS HALTON CCG,2019-02-01,2031,105796,52.09059576563269
01G,NHS SALFORD CCG,2019-02-01,3734,148739,39.83369041242635
01H,NHS NORTH CUMBRIA CCG,2019-02-01,3123,142969,45.779378802433556
01J,NHS KNOWSLEY CCG,2019-02-01,2748,142108,51.71324599708879
01K,NHS MORECAMBE BAY CCG,2019-02-01,3195,157858,49.407824726134585
01T,NHS SOUTH SEFTON CCG,2019-02-01,2286,116026,50.75503062117235
01V,NHS SOUTHPORT AND FORMBY CCG,2019-02-01,1670,87911,52.64131736526946
01W,NHS STOCKPORT CCG,2019-02-01,3235,165986,51.30942812982998
01X,NHS ST HELENS CCG,2019-02-01,3397,161590,47.568442743597295
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-02-01,2373,124363,52.40750105351875
02A,NHS TRAFFORD CCG,2019-02-01,3691,143666,38.92332701164996
02E,NHS WARRINGTON CCG,2019-02-01,2625,140979,53.70628571428571
02G,NHS WEST LANCASHIRE CCG,2019-02-01,1244,74036,59.51446945337621
02H,NHS WIGAN BOROUGH CCG,2019-02-01,4214,242377,57.5170859041291
02M,NHS FYLDE AND WYRE CCG,2019-02-01,2106,105866,50.268755935422604
02P,NHS BARNSLEY CCG,2019-02-01,4209,182313,43.31503920171062
02Q,NHS BASSETLAW CCG,2019-02-01,1654,85947,51.96311970979444
02T,NHS CALDERDALE CCG,2019-02-01,2587,125933,48.67916505604948
02X,NHS DONCASTER CCG,2019-02-01,3231,182386,56.44877746827608
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-02-01,2639,149235,56.54982948086396
03F,NHS HULL CCG,2019-02-01,2904,126703,43.63050964187328
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-02-01,1609,78045,48.5052827843381
03K,NHS NORTH LINCOLNSHIRE CCG,2019-02-01,2262,122037,53.95092838196287
03L,NHS ROTHERHAM CCG,2019-02-01,2624,153310,58.426067073170735
03N,NHS SHEFFIELD CCG,2019-02-01,6744,287139,42.57695729537367
03Q,NHS VALE OF YORK CCG,2019-02-01,3150,163988,52.05968253968254
03R,NHS WAKEFIELD CCG,2019-02-01,4506,229441,50.91899689303151
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-02-01,2766,146144,52.83586406362979
04C,NHS LEICESTER CITY CCG,2019-02-01,3051,159904,52.41035725991478
04V,NHS WEST LEICESTERSHIRE CCG,2019-02-01,3513,188064,53.533731853117
04Y,NHS CANNOCK CHASE CCG,2019-02-01,1440,86002,59.72361111111111
05D,NHS EAST STAFFORDSHIRE CCG,2019-02-01,1057,62404,59.03878902554399
05G,NHS NORTH STAFFORDSHIRE CCG,2019-02-01,1832,104648,57.122270742358076
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-02-01,2637,146361,55.502844141069396
05V,NHS STAFFORD AND SURROUNDS CCG,2019-02-01,1342,75427,56.204918032786885
05W,NHS STOKE ON TRENT CCG,2019-02-01,2789,154527,55.405880243814984
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-02-01,7533,379113,50.326961369972125
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-02-01,4098,196455,47.93923865300147
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-02-01,4195,213175,50.81644815256257
06N,NHS HERTS VALLEYS CCG,2019-02-01,3090,175837,56.90517799352751
06Q,NHS MID ESSEX CCG,2019-02-01,4886,242198,49.56979124027835
06T,NHS NORTH EAST ESSEX CCG,2019-02-01,5885,285607,48.53135089209856
07G,NHS THURROCK CCG,2019-02-01,1353,74187,54.831485587583146
07H,NHS WEST ESSEX CCG,2019-02-01,2453,123201,50.224622910721564
07K,NHS WEST SUFFOLK CCG,2019-02-01,2893,150936,52.172830971310056
09D,NHS BRIGHTON AND HOVE CCG,2019-02-01,3275,127879,39.04702290076336
10Q,NHS OXFORDSHIRE CCG,2019-02-01,4104,238292,58.06335282651072
10R,NHS PORTSMOUTH CCG,2019-02-01,1944,96694,49.739711934156375
11J,NHS DORSET CCG,2019-02-01,5013,326374,65.10552563335328
11M,NHS GLOUCESTERSHIRE CCG,2019-02-01,7005,300822,42.94389721627409
11N,NHS KERNOW CCG,2019-02-01,7504,357206,47.602078891257996
11X,NHS SOMERSET CCG,2019-02-01,4862,276431,56.85540929658577
12F,NHS WIRRAL CCG,2019-02-01,3235,173103,53.509428129829985
13T,NHS NEWCASTLE GATESHEAD CCG,2019-02-01,8770,307297,35.03956670467503
14L,NHS MANCHESTER CCG,2019-02-01,8308,364142,43.8302840635532
14Y,NHS BUCKINGHAMSHIRE CCG,2019-02-01,1179,79612,67.52502120441052
15A,NHS BERKSHIRE WEST CCG,2019-02-01,3790,233346,61.5688654353562
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2019-02-01,9574,409132,42.73365364528932
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2019-02-01,10458,631943,60.42675463759801
15F,NHS LEEDS CCG,2019-02-01,7811,384976,49.28639098706952
15M,NHS DERBY AND DERBYSHIRE CCG,2019-02-01,7318,428807,58.59620114785461
15N,NHS DEVON CCG,2019-02-01,15358,727240,47.35251985935669
16C,NHS TEES VALLEY CCG,2019-02-01,12207,532761,43.643892848365695
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2019-02-01,5988,310196,51.80293921175685
26A,NHS NORFOLK AND WAVENEY CCG,2019-02-01,15839,696388,43.9666645621567
27D,NHS CHESHIRE CCG,2019-02-01,7190,377687,52.52948539638387
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2019-02-01,5029,234393,46.60827202227083
36L,NHS SOUTH WEST LONDON CCG,2019-02-01,10440,464820,44.52298850574713
42D,NHS NORTH YORKSHIRE CCG,2019-02-01,4260,230057,54.003990610328636
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2019-02-01,8470,472904,55.83282172373082
70F,NHS WEST SUSSEX CCG,2019-02-01,7127,418166,58.67349515925354
71E,NHS LINCOLNSHIRE CCG,2019-02-01,14414,699230,48.51047592618288
72Q,NHS SOUTH EAST LONDON CCG,2019-02-01,10971,588103,53.60523197520737
78H,NHS NORTHAMPTONSHIRE CCG,2019-02-01,5867,291195,49.63269132435657
84H,NHS COUNTY DURHAM CCG,2019-02-01,9980,370753,37.14959919839679
91Q,NHS KENT AND MEDWAY CCG,2019-02-01,19375,1038630,53.60670967741935
92A,NHS SURREY HEARTLANDS CCG,2019-02-01,7328,436729,59.5972980349345
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2019-02-01,8922,429214,48.10737502802062
93C,NHS NORTH CENTRAL LONDON CCG,2019-02-01,5805,345288,59.48113695090439
97R,NHS EAST SUSSEX CCG,2019-02-01,4628,240840,52.039757994814174
99A,NHS LIVERPOOL CCG,2019-02-01,8469,377402,44.56275829495808
99C,NHS NORTH TYNESIDE CCG,2019-02-01,3255,121458,37.31428571428572
99E,NHS BASILDON AND BRENTWOOD CCG,2019-02-01,2719,165362,60.81721221037146
99F,NHS CASTLE POINT AND ROCHFORD CCG,2019-02-01,1838,110420,60.07616974972797
99G,NHS SOUTHEND CCG,2019-02-01,2244,124480,55.47237076648841
A3A8R,NHS NORTH EAST LONDON CCG,2019-02-01,14866,727041,48.90629624646845
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2019-02-01,6454,347531,53.847381468856526
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2019-02-01,12886,755116,58.599720627037094
D4U1Y,NHS FRIMLEY CCG,2019-02-01,4688,254794,54.350255972696246
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2019-02-01,14212,823125,57.91760484097946
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2019-02-01,5250,306517,58.384190476190476
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2019-02-01,4526,272464,60.19973486522316
W2U3Z,NHS NORTH WEST LONDON CCG,2019-02-01,17225,785765,45.617706821480404
X2C4Y,NHS KIRKLEES CCG,2019-02-01,5767,245818,42.62493497485694
00L,NHS NORTHUMBERLAND CCG,2019-03-01,4336,179867,41.482241697416974
00N,NHS SOUTH TYNESIDE CCG,2019-03-01,2275,94615,41.58901098901099
00P,NHS SUNDERLAND CCG,2019-03-01,5625,204995,36.443555555555555
00Q,NHS BLACKBURN WITH DARWEN CCG,2019-03-01,1941,93688,48.26790314270994
00R,NHS BLACKPOOL CCG,2019-03-01,1783,81400,45.65339315759955
00T,NHS BOLTON CCG,2019-03-01,4465,211957,47.47077267637178
00V,NHS BURY CCG,2019-03-01,2528,138484,54.78006329113924
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2019-03-01,1880,103993,55.31542553191489
00Y,NHS OLDHAM CCG,2019-03-01,3655,194640,53.2530779753762
01A,NHS EAST LANCASHIRE CCG,2019-03-01,4032,214520,53.20436507936508
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2019-03-01,3089,173474,56.15862738750405
01E,NHS GREATER PRESTON CCG,2019-03-01,2479,123958,50.00322710770472
01F,NHS HALTON CCG,2019-03-01,2410,120604,50.043153526970954
01G,NHS SALFORD CCG,2019-03-01,3911,158323,40.481462541549476
01H,NHS NORTH CUMBRIA CCG,2019-03-01,3444,154335,44.812717770034844
01J,NHS KNOWSLEY CCG,2019-03-01,3158,164344,52.04053198226726
01K,NHS MORECAMBE BAY CCG,2019-03-01,3600,177174,49.215
01T,NHS SOUTH SEFTON CCG,2019-03-01,2660,132753,49.90714285714286
01V,NHS SOUTHPORT AND FORMBY CCG,2019-03-01,1857,96812,52.13354873451804
01W,NHS STOCKPORT CCG,2019-03-01,3548,175557,49.48055242390079
01X,NHS ST HELENS CCG,2019-03-01,3868,181565,46.94027921406411
01Y,NHS TAMESIDE AND GLOSSOP CCG,2019-03-01,2736,144902,52.96125730994152
02A,NHS TRAFFORD CCG,2019-03-01,3955,150965,38.170670037926676
02E,NHS WARRINGTON CCG,2019-03-01,2843,150649,52.989447766443895
02G,NHS WEST LANCASHIRE CCG,2019-03-01,1414,79960,56.54879773691655
02H,NHS WIGAN BOROUGH CCG,2019-03-01,4687,266649,56.891188393428635
02M,NHS FYLDE AND WYRE CCG,2019-03-01,2241,113908,50.82909415439536
02P,NHS BARNSLEY CCG,2019-03-01,4599,200992,43.70341378560557
02Q,NHS BASSETLAW CCG,2019-03-01,1841,95673,51.967952199891364
02T,NHS CALDERDALE CCG,2019-03-01,2690,135036,50.19925650557621
02X,NHS DONCASTER CCG,2019-03-01,3640,198615,54.56456043956044
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2019-03-01,2817,159378,56.57720979765708
03F,NHS HULL CCG,2019-03-01,3250,140178,43.131692307692305
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2019-03-01,1686,84605,50.180901542111506
03K,NHS NORTH LINCOLNSHIRE CCG,2019-03-01,2340,126866,54.21623931623932
03L,NHS ROTHERHAM CCG,2019-03-01,2794,163590,58.550465282748746
03N,NHS SHEFFIELD CCG,2019-03-01,7031,303387,43.14990755226852
03Q,NHS VALE OF YORK CCG,2019-03-01,3472,184989,53.28024193548387
03R,NHS WAKEFIELD CCG,2019-03-01,5092,251082,49.30911233307148
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2019-03-01,3050,159288,52.225573770491806
04C,NHS LEICESTER CITY CCG,2019-03-01,3252,172819,53.142373923739235
04V,NHS WEST LEICESTERSHIRE CCG,2019-03-01,3742,203727,54.44334580438268
04Y,NHS CANNOCK CHASE CCG,2019-03-01,1649,98287,59.60400242571255
05D,NHS EAST STAFFORDSHIRE CCG,2019-03-01,1169,69058,59.07442258340462
05G,NHS NORTH STAFFORDSHIRE CCG,2019-03-01,1980,113691,57.41969696969697
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2019-03-01,2915,166195,57.01372212692967
05V,NHS STAFFORD AND SURROUNDS CCG,2019-03-01,1588,87802,55.29093198992443
05W,NHS STOKE ON TRENT CCG,2019-03-01,3131,167771,53.583839029064194
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2019-03-01,8217,404824,49.26664232688329
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2019-03-01,4336,210284,48.497232472324725
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2019-03-01,4745,239749,50.52665964172814
06N,NHS HERTS VALLEYS CCG,2019-03-01,3315,184796,55.745399698340876
06Q,NHS MID ESSEX CCG,2019-03-01,5324,254568,47.81517655897821
06T,NHS NORTH EAST ESSEX CCG,2019-03-01,6454,316768,49.08088007437248
07G,NHS THURROCK CCG,2019-03-01,1522,83124,54.614980289093296
07H,NHS WEST ESSEX CCG,2019-03-01,2634,129150,49.031890660592254
07K,NHS WEST SUFFOLK CCG,2019-03-01,3129,160389,51.258868648130395
09D,NHS BRIGHTON AND HOVE CCG,2019-03-01,3482,133026,38.203905801263645
10Q,NHS OXFORDSHIRE CCG,2019-03-01,4312,258579,59.967300556586274
10R,NHS PORTSMOUTH CCG,2019-03-01,2178,103094,47.33425160697888
11J,NHS DORSET CCG,2019-03-01,5469,347621,63.562077162186874
11M,NHS GLOUCESTERSHIRE CCG,2019-03-01,7375,317411,43.038779661016946
11N,NHS KERNOW CCG,2019-03-01,8129,389844,47.95719030631074
11X,NHS SOMERSET CCG,2019-03-01,5464,311506,57.0106149341142
